House_ID,Area_sqft,Age_of_House_Years,Distance_to_City_Center_km,Floor_Number,Price_Lakhs,Price_per_sqft,Total_Rooms,Floor_Ratio,Location_Rural,Location_Suburb,Furnishing_Status_Semi-Furnished,Furnishing_Status_Unfurnished,Has_Parking_Yes,House_Age_Category_Moderate,House_Age_Category_Old,House_Age_Category_Very Old
HSE1054,1555.2,18.0,7.017999999999999,9,86.63,5570.344650205761,5.0,0.5294117647058824,False,True,False,True,True,False,True,False
HSE1487,703.9,41.0,21.09,8,63.13,8968.603494814604,7.0,0.8,False,False,True,False,True,False,False,True
HSE1039,400.0,22.0,10.53,10,52.79,13197.5,4.0,0.47619047619047616,False,True,True,False,True,False,True,False
HSE1157,1061.5,41.0,2.14,18,54.36,5121.055110692417,5.0,0.5806451612903226,False,True,False,True,True,False,False,True
HSE1894,1632.4,32.0,6.48,3,107.5,6585.395736339132,8.0,0.17647058823529413,False,True,True,False,True,False,False,True
HSE1146,1731.3,27.0,0.66,8,74.55,4306.012822734361,2.0,0.36363636363636365,False,True,False,True,False,False,True,False
HSE1221,1587.6,3.0,11.156,15,96.05,6050.012597631646,7.0,0.6,False,True,False,False,True,False,False,False
HSE1684,1506.4,18.0,21.75,13,79.11,5251.593202336697,10.0,0.8125,True,False,False,False,True,False,True,False
HSE1772,1497.5,7.0,3.65,8,163.43,10913.522537562605,5.0,0.8,False,False,False,True,True,True,False,False
HSE1602,932.9,2.0,6.537999999999999,5,120.47,12913.495551506057,8.0,0.8333333333333334,False,False,False,False,True,False,False,False
HSE1800,1807.6,26.0,6.609999999999999,19,66.71,3690.528878070369,2.0,0.7037037037037037,False,True,False,True,True,False,True,False
HSE1394,1669.7,11.0,6.952,10,134.35,8046.3556327483975,4.0,0.9090909090909091,False,False,True,False,True,True,False,False
HSE1052,1282.8,36.0,17.41,1,46.18,3599.937636420331,8.0,0.07142857142857142,False,True,False,True,False,False,False,True
HSE1622,1124.2,10.0,3.19,0,77.56,6899.128268991282,2.0,0.0,False,True,True,False,True,True,False,False
HSE1674,2138.8,41.0,0.34,15,128.0,5984.664297737048,7.0,0.9375,False,True,False,True,True,False,False,True
HSE1359,2504.1,20.0,16.7,1,111.9,4468.671378938541,7.0,0.5,False,True,True,False,True,False,True,False
HSE1504,1285.7,5.0,27.19,11,77.79,6050.400560006223,7.0,0.7333333333333333,False,True,True,False,True,False,False,False
HSE1402,1232.0,4.0,12.41,11,78.41,6364.448051948052,6.0,0.5,False,True,False,False,False,False,False,False
HSE1770,1706.0,20.0,11.45,10,116.36,6820.63305978898,6.0,0.47619047619047616,False,False,True,False,False,False,True,False
HSE1421,1587.6,23.0,23.63,9,77.72,4895.439657344419,5.0,0.75,False,True,True,False,True,False,True,False
HSE1448,1196.2,33.0,5.252,17,87.57,7320.682160173884,9.0,0.6071428571428571,False,True,False,True,True,False,False,True
HSE1165,1585.7,9.0,13.96,16,90.85,5729.330894872926,6.0,0.8421052631578947,True,False,False,True,False,True,False,False
HSE1284,985.3,9.0,12.478,0,81.2,8241.144828986096,4.0,0.0,False,True,True,False,True,True,False,False
HSE1080,1210.4,21.0,10.13,19,35.23,2910.6080634500986,4.0,0.7916666666666666,True,False,False,True,True,False,True,False
HSE1227,1188.4,22.0,13.62,2,70.26,5912.150790979468,10.0,0.5,False,True,False,False,True,False,True,False
HSE1447,1164.8,30.0,19.38,6,90.12,7736.95054945055,10.0,0.6666666666666666,False,True,False,True,True,False,True,False
HSE1353,1701.5,37.0,21.65,2,105.67,6210.40258595357,4.0,0.2857142857142857,False,False,False,True,True,False,False,True
HSE1310,1857.1,42.0,1.84,0,117.63,6334.069247751871,5.0,0.0,False,True,False,False,True,False,False,True
HSE1727,1708.2,30.0,12.22,8,67.88,3973.773562814659,5.0,0.6666666666666666,False,True,False,True,True,False,True,False
HSE1259,1566.1,27.0,1.4,7,130.44,8328.970052997893,6.0,0.5833333333333334,False,False,True,False,True,False,True,False
HSE1323,2128.1,5.0,0.68,3,180.14,8464.827780649406,8.0,0.1875,False,False,False,False,True,False,False,False
HSE1009,1163.8,9.0,5.29,9,64.87,5573.981783811651,9.0,0.6428571428571429,False,True,True,False,True,True,False,False
HSE1679,1855.8,33.0,3.558,16,83.92,4522.039012824658,2.0,0.6153846153846154,True,False,True,False,True,False,False,True
HSE1529,1770.5,23.0,4.414,14,93.29,5269.133013273086,6.0,0.8235294117647058,True,False,True,False,True,False,True,False
HSE1030,1042.9,33.0,0.58,14,26.6,2550.580113146035,2.0,0.9333333333333333,False,True,False,False,True,False,False,True
HSE1789,1689.4,40.0,5.866,17,57.89,3426.660352787972,3.0,0.9444444444444444,True,False,True,False,True,False,False,True
HSE1179,1342.8,39.0,11.82,3,116.4,8668.45397676497,10.0,0.1875,False,False,True,False,True,False,False,True
HSE1033,1811.9,17.0,7.256,7,89.42,4935.150946520227,6.0,0.4375,True,False,False,False,True,False,True,False
HSE1334,1135.7,27.0,2.46,17,83.53,7354.935282204808,3.0,0.5666666666666667,False,False,False,True,True,False,True,False
HSE1293,1037.5,37.0,6.28,4,80.41,7750.361445783133,8.0,0.23529411764705882,False,True,True,False,False,False,False,True
HSE1782,1900.7,22.0,9.55,6,110.48,5812.595359604356,4.0,0.42857142857142855,False,False,True,False,False,False,True,False
HSE1959,1746.3,11.0,15.83,17,111.11,6362.595201282712,7.0,0.5666666666666667,False,True,False,True,True,True,False,False
HSE1005,1138.6,31.0,1.9,15,95.95,8427.015633233797,9.0,0.5555555555555556,False,False,True,False,False,False,False,True
HSE1197,1950.5,40.0,0.3,15,93.33,4784.926941809792,6.0,0.9375,True,False,False,True,True,False,False,True
HSE1790,1721.4,39.0,10.494000000000002,10,120.64,7008.249099570117,5.0,0.5,False,False,False,False,True,False,False,True
HSE1392,1779.7,4.0,6.6,18,95.39,5359.8921166488735,5.0,0.6666666666666666,False,True,False,False,True,False,False,False
HSE1543,1465.9,3.0,4.2,15,109.64,7479.364213111398,10.0,0.6,False,True,False,False,False,False,False,False
HSE1788,1814.5,22.0,7.539999999999999,19,111.04,6119.592174152659,5.0,0.95,False,True,False,False,True,False,True,False
HSE1631,2117.8,24.0,4.42,16,89.63,4232.222117291529,6.0,0.6956521739130435,True,False,True,False,True,False,True,False
HSE1865,1653.3,15.0,10.725999999999999,12,79.83,4828.524768644529,4.0,0.8,False,True,False,True,False,True,False,False
HSE1510,1675.7,13.0,16.21,1,97.68,5829.205705078474,6.0,0.14285714285714285,False,True,False,True,True,True,False,False
HSE1122,2226.9,44.0,4.74,8,149.74,6724.145673357582,4.0,0.6153846153846154,False,False,False,True,False,False,False,True
HSE1378,946.7,18.0,2.29,7,52.83,5580.437308545474,3.0,0.4375,True,False,True,False,True,False,True,False
HSE1038,1017.5,9.0,9.86,16,89.03,8749.87714987715,5.0,0.5333333333333333,False,True,False,False,True,True,False,False
HSE1546,800.8,2.0,0.31,5,97.15,12131.618381618382,8.0,0.625,False,False,False,True,True,False,False,False
HSE1523,1357.8,6.0,5.427999999999999,18,88.54,6520.842539401974,3.0,0.782608695652174,True,False,False,False,True,True,False,False
HSE1162,1259.1,40.0,3.31,11,88.42,7022.476372011755,8.0,0.7857142857142857,False,True,True,False,False,False,False,True
HSE1067,2016.8,18.0,7.134,14,93.9,4655.890519635065,8.0,0.6086956521739131,True,False,False,False,True,False,True,False
HSE1124,2047.7,26.0,1.99,1,140.83,6877.472285979392,5.0,0.07142857142857142,False,False,True,False,True,False,True,False
HSE1004,1911.1,27.0,3.8980000000000006,13,82.46,4314.792527863534,2.0,0.9285714285714286,False,False,False,True,True,False,True,False
HSE1834,1396.3,11.0,5.57,5,92.65,6635.393540070186,4.0,0.8333333333333334,False,True,False,True,False,True,False,False
HSE1759,2307.8,22.0,2.5,0,136.46,5912.990727099402,5.0,0.0,False,True,True,False,False,False,True,False
HSE1427,1683.2,11.0,1.05,10,112.85,6704.49144486692,9.0,0.5263157894736842,True,False,False,True,True,True,False,False
HSE1966,1396.6,16.0,2.71,12,95.08,6807.962193899471,8.0,0.48,False,True,False,False,True,False,True,False
HSE1553,2239.2,24.0,1.69,19,126.83,5664.0764558771,6.0,0.59375,False,True,False,True,False,False,True,False
HSE1506,1618.2,44.0,1.23,3,92.56,5719.935731059201,9.0,0.42857142857142855,True,False,True,False,True,False,False,True
HSE1975,1773.1,8.0,2.7,7,160.82,9069.990412272293,6.0,0.3888888888888889,False,False,False,True,True,True,False,False
HSE1399,2067.9,3.0,10.344,19,83.31,4028.724793268533,5.0,0.6785714285714286,False,True,False,True,True,False,False,False
HSE1802,2045.4,12.0,5.09,3,123.05,6015.938202796518,6.0,0.21428571428571427,False,True,True,False,False,True,False,False
HSE1352,1451.7,44.0,4.23,8,80.02,5512.158159399325,8.0,0.38095238095238093,False,True,True,False,True,False,False,True
HSE1839,1081.7,23.0,8.791999999999998,0,109.69,10140.519552556161,8.0,0.0,False,True,False,False,True,False,True,False
HSE1848,1175.2,2.0,8.77,15,82.74,7040.503744043566,5.0,0.7142857142857143,False,True,False,True,False,False,False,False
HSE1260,2225.5,15.0,9.64,13,131.45,5906.537856661424,6.0,0.5652173913043478,False,True,False,False,True,True,False,False
HSE1333,1626.1,24.0,36.17,11,84.07,5170.038743004736,5.0,0.7857142857142857,False,False,False,True,True,False,True,False
HSE1153,1391.4,41.0,1.91,16,51.33,3689.0901250539023,4.0,0.6153846153846154,False,True,True,False,False,False,False,True
HSE1396,2006.7,23.0,7.2,9,99.68,4967.359346190263,2.0,0.42857142857142855,True,False,True,False,True,False,True,False
HSE1501,1363.3,30.0,6.73,9,79.67,5843.90816401379,6.0,0.391304347826087,False,True,True,False,False,False,True,False
HSE1373,1086.3,8.0,6.4959999999999996,1,62.52,5755.316210991439,2.0,0.125,False,True,True,False,True,True,False,False
HSE1042,436.7,25.0,8.11,8,85.23,19516.83077627662,8.0,0.5714285714285714,False,False,True,False,True,False,True,False
HSE1758,1355.7,37.0,27.37,10,61.91,4566.644537877111,6.0,0.5263157894736842,True,False,False,False,True,False,False,True
HSE1522,1222.1,22.0,4.436,4,91.35,7474.838392930203,8.0,0.6666666666666666,True,False,True,False,True,False,True,False
HSE1650,1823.9,22.0,11.92,8,144.6,7928.066231701299,10.0,0.6666666666666666,False,False,False,False,True,False,True,False
HSE1846,1593.3,29.0,4.25,13,109.2,6853.6998681980795,4.0,0.65,False,False,False,False,True,False,True,False
HSE1623,2440.3,5.0,3.02,0,169.96,6964.7174527722,9.0,0.0,False,True,False,True,True,False,False,False
HSE1682,955.0,25.0,6.18,9,84.25,8821.989528795812,4.0,0.6428571428571429,False,False,True,False,True,False,True,False
HSE1634,859.2,7.0,13.516,16,70.04,8151.769087523278,7.0,0.7272727272727273,False,False,False,True,True,True,False,False
HSE1750,1327.2,2.0,0.63,17,133.36,10048.22182037372,6.0,0.7727272727272727,False,False,True,False,True,False,False,False
HSE1755,1417.6,20.0,6.392,0,62.18,4386.2866817155755,2.0,0.0,False,True,False,True,False,False,True,False
HSE1780,817.0,28.0,1.35,2,54.0,6609.547123623011,4.0,0.4,False,True,False,False,True,False,True,False
HSE1590,1578.0,39.0,1.88,17,117.44,7442.33206590621,4.0,0.7727272727272727,False,False,True,False,True,False,False,True
HSE1445,1103.2,43.0,3.96,10,61.89,5610.0435097897025,8.0,0.5,True,False,False,False,True,False,False,True
HSE1272,1575.9,35.0,5.11,5,57.86,3671.5527635002218,2.0,0.625,True,False,False,True,True,False,False,True
HSE1877,1349.7,4.0,4.67,12,106.35,7879.528784174261,7.0,0.6666666666666666,False,True,True,False,True,False,False,False
HSE1519,2056.3,2.0,7.239999999999999,2,149.79,7284.4429314788695,4.0,0.25,False,False,False,True,False,False,False,False
HSE1377,2381.3,35.0,2.87,16,184.22500000000002,7736.320497207409,10.0,0.7619047619047619,False,False,True,False,False,False,False,True
HSE1498,1871.3,3.0,11.49,17,109.09,5829.637150643937,2.0,0.85,True,False,True,False,True,False,False,False
HSE1878,1754.1,34.0,3.41,12,137.61,7845.048742945101,9.0,0.5454545454545454,False,False,False,False,False,False,False,True
HSE1930,2396.6,1.0,5.668000000000001,12,134.14,5597.09588583827,4.0,0.7058823529411765,False,False,True,False,True,False,False,False
HSE1947,1653.0,13.0,2.02,13,93.29,5643.6781609195405,6.0,0.8666666666666667,True,False,False,False,True,True,False,False
HSE1097,2665.3,22.0,7.89,18,143.45,5382.13334333846,2.0,0.72,False,True,False,False,True,False,True,False
HSE1128,1681.7,22.0,5.5200000000000005,8,117.22,6970.327644645299,4.0,0.5333333333333333,False,True,True,False,True,False,True,False
HSE1544,1801.7,23.0,5.03,12,132.98,7380.80701559638,5.0,0.9230769230769231,False,True,False,True,False,False,True,False
HSE1379,1723.5,16.0,3.73,3,124.03,7196.402668987525,2.0,0.23076923076923078,False,False,True,False,False,False,True,False
HSE1203,2118.1,11.0,21.54,18,120.4,5684.339738444833,8.0,0.5625,True,False,True,False,False,True,False,False
HSE1343,1333.5,44.0,4.316,2,91.08,6830.146231721035,6.0,0.14285714285714285,False,True,False,True,True,False,False,True
HSE1888,2287.3,6.0,2.26,0,175.22,7660.560486162724,7.0,0.0,False,False,False,True,False,True,False,False
HSE1808,1036.8,7.0,3.88,14,93.58,9025.8487654321,8.0,0.5384615384615384,False,True,False,False,True,True,False,False
HSE1518,1934.4,9.0,5.31,6,109.05,5637.406947890819,2.0,0.3157894736842105,True,False,False,False,False,True,False,False
HSE1779,1467.8,9.0,2.0220000000000002,3,110.2,7507.834854884862,8.0,0.17647058823529413,False,True,False,True,False,True,False,False
HSE1488,1187.4,37.0,0.54,5,48.43,4078.659255516254,2.0,0.7142857142857143,False,True,True,False,True,False,False,True
HSE1237,2103.2,12.0,15.35,0,128.65,6116.869532141499,4.0,0.0,False,False,True,False,False,True,False,False
HSE1549,1094.1,22.0,7.374,3,73.22,6692.258477287269,5.0,0.1875,False,True,True,False,True,False,True,False
HSE1400,1092.4,22.0,0.3,0,112.69,10315.818381545221,7.0,0.0,False,False,False,False,False,False,True,False
HSE1570,1491.3,27.0,20.28,6,74.33,4984.241936565413,3.0,0.375,False,True,True,False,False,False,True,False
HSE1232,1537.1,42.0,1.14,15,103.48,6732.157959794418,8.0,0.8823529411764706,False,True,False,False,True,False,False,True
HSE1098,1760.8,10.0,3.55,18,163.49,9284.98409813721,8.0,0.782608695652174,False,False,False,True,True,True,False,False
HSE1875,1472.0,3.0,2.81,16,157.56,10703.804347826086,9.0,0.5333333333333333,False,False,True,False,True,False,False,False
HSE1511,1453.6,5.0,7.358000000000001,16,73.44,5052.283984589983,2.0,0.6153846153846154,False,True,False,True,True,False,False,False
HSE1612,2211.2,31.0,5.52,4,104.64,4732.272069464544,2.0,0.4,False,True,True,False,True,False,False,True
HSE1360,1787.1,22.0,12.23,13,116.01,6491.522578479101,10.0,0.7647058823529411,False,True,False,True,False,False,True,False
HSE1558,1255.1,12.0,8.42,12,111.65,8895.705521472393,8.0,0.5,False,True,False,True,False,True,False,False
HSE1919,2563.7,22.0,10.642000000000001,8,146.7,5722.198385146467,6.0,0.7272727272727273,False,False,True,False,False,False,True,False
HSE1225,1483.3,22.0,2.34,7,124.55,8396.81790602036,6.0,0.5384615384615384,False,True,True,False,False,False,True,False
HSE1018,1857.4,39.0,2.54,15,95.96,5166.36158070421,4.0,0.6521739130434783,False,True,False,True,False,False,False,True
HSE1168,1730.9,37.0,12.49,8,139.35,8050.725056329077,10.0,0.38095238095238093,False,False,False,False,True,False,False,True
HSE1292,1571.9,9.0,3.12,14,77.06,4902.347477574909,3.0,0.5833333333333334,True,False,True,False,False,True,False,False
HSE1607,1751.0,6.0,10.494,14,133.06,7599.086236436322,6.0,0.5185185185185185,False,True,False,True,True,True,False,False
HSE1397,1476.9,28.0,1.89,8,121.07,8197.576003791726,8.0,0.8,False,True,False,False,True,False,True,False
HSE1540,1780.0,20.0,0.68,19,92.13,5175.842696629214,5.0,0.7916666666666666,True,False,False,True,True,False,True,False
HSE1328,1934.2,27.0,20.54,19,75.48,3902.38858442767,2.0,0.6551724137931034,False,True,True,False,True,False,True,False
HSE1862,1957.9,35.0,18.31,15,109.24,5579.44736707697,8.0,0.7894736842105263,False,True,False,False,True,False,False,True
HSE1667,1388.8,23.0,40.0,9,83.68,6025.345622119817,8.0,0.391304347826087,False,False,False,True,False,False,True,False
HSE1093,1692.7,31.0,8.85,14,94.85,5603.473740178413,5.0,0.6086956521739131,False,True,True,False,False,False,False,True
HSE1213,1120.5,23.0,11.59,15,95.37,8511.378848728245,9.0,0.625,False,False,False,True,True,False,True,False
HSE1337,1493.5,17.0,16.470000000000002,4,81.03,5425.5105456980245,4.0,0.6666666666666666,False,True,True,False,True,False,True,False
HSE1425,1926.4,18.0,0.42,2,142.78,7411.752491694352,7.0,0.18181818181818182,False,True,False,True,False,False,True,False
HSE1115,1272.9,10.0,13.174000000000001,8,97.37,7649.461858747741,7.0,0.38095238095238093,True,False,True,False,True,True,False,False
HSE1158,1998.2,37.0,0.3,7,182.62,9139.225302772495,8.0,0.875,False,False,False,True,True,False,False,True
HSE1989,933.7,28.0,12.638000000000002,0,45.79,4904.144800257041,5.0,0.0,True,False,False,True,True,False,True,False
HSE1112,2083.6,22.0,19.71,1,103.87,4985.121904396237,6.0,0.08333333333333333,True,False,False,False,False,False,True,False
HSE1036,1127.6,29.0,7.093999999999999,4,104.48,9265.697055693508,8.0,0.3076923076923077,False,False,True,False,True,False,True,False
HSE1105,2092.9,39.0,4.8,6,120.84,5773.806679726695,4.0,0.8571428571428571,False,False,False,False,True,False,False,True
HSE1362,689.5,12.0,5.74,0,57.59,8352.429296591734,7.0,0.0,False,True,True,False,True,True,False,False
HSE1365,1220.6,16.0,6.197999999999999,14,69.62,5703.752252990333,5.0,0.6086956521739131,False,True,False,False,True,False,True,False
HSE1441,1818.7,17.0,7.92,0,57.29,3150.0522351129925,2.0,0.0,True,False,False,False,False,False,True,False
HSE1565,1052.5,16.0,9.9,13,46.73,4439.904988123515,2.0,0.65,False,True,True,False,True,False,True,False
HSE1351,1666.3,24.0,0.86,4,81.58,4895.877092960452,8.0,0.23529411764705882,True,False,True,False,False,False,True,False
HSE1973,1717.2,44.0,6.79,11,138.34,8056.137898905195,6.0,0.5238095238095238,False,False,True,False,True,False,False,True
HSE1249,1472.7,11.0,2.13,13,96.71,6566.850003395124,8.0,0.6190476190476191,True,False,True,False,True,True,False,False
HSE1852,2253.1,43.0,18.99,16,92.51,4105.898539789623,4.0,0.6153846153846154,False,False,False,True,False,False,False,True
HSE1796,1812.1,30.0,17.08,7,33.01,1821.643397163512,2.0,0.3333333333333333,True,False,False,True,True,False,True,False
HSE1406,1975.2,11.0,9.56,14,72.92,3691.7780477926285,2.0,0.6666666666666666,False,True,False,True,True,True,False,False
HSE1853,2103.2,44.0,7.08,11,95.59,4544.979079497908,5.0,0.5238095238095238,True,False,False,True,True,False,False,True
HSE1164,1649.4,36.0,9.12,3,150.94,9151.20649933309,9.0,0.42857142857142855,False,False,False,False,True,False,False,True
HSE1876,2006.0,42.0,6.79,18,184.22500000000002,9183.698903290131,2.0,0.5806451612903226,False,True,True,False,False,False,False,True
HSE1861,1087.1,27.0,4.23,15,92.36,8495.998528194279,8.0,0.8823529411764706,False,True,True,False,True,False,True,False
HSE1828,1066.3,5.0,2.28,8,77.94,7309.387601988184,2.0,0.6153846153846154,False,True,False,True,True,False,False,False
HSE1083,1318.4,36.0,4.882,9,96.29,7303.549757281553,5.0,0.5625,False,False,False,True,True,False,False,True
HSE1698,1442.6,38.0,7.8,16,91.89,6369.749064189658,6.0,0.5333333333333333,False,True,False,True,True,False,False,True
HSE1295,1110.2,20.0,3.53,19,61.79,5565.663844352369,3.0,0.76,False,True,False,False,True,False,True,False
HSE1070,1913.7,25.0,4.18,9,92.66,4841.929247008413,2.0,0.4090909090909091,False,True,False,False,True,False,True,False
HSE1610,1724.2,5.0,37.37,13,72.95,4230.947685883308,2.0,0.65,False,False,False,True,True,False,False,False
HSE1664,1303.5,22.0,0.53,17,116.04,8902.186421173763,9.0,0.5483870967741935,False,False,False,True,True,False,True,False
HSE1923,1824.7,3.0,4.183999999999999,17,110.18,6038.252863484408,5.0,0.5862068965517241,False,True,True,False,False,False,False,False
HSE1963,1647.5,11.0,0.62,4,76.66,4653.110773899848,2.0,0.2857142857142857,False,True,True,False,False,True,False,False
HSE1902,1806.9,19.0,3.73,3,142.3,7875.3666500636455,6.0,0.5,False,False,False,True,False,False,True,False
HSE1724,1805.7,1.0,15.42,16,91.71,5078.91676358199,5.0,0.64,False,True,True,False,True,False,False,False
HSE1127,1305.8,12.0,20.89,4,50.39,3858.9370500842397,6.0,0.2222222222222222,True,False,True,False,False,True,False,False
HSE1840,826.6,19.0,13.65,19,79.25,9587.466731187998,9.0,0.6333333333333333,False,False,True,False,True,False,True,False
HSE1001,1127.9,23.0,19.22,9,58.07,5148.506073233442,6.0,0.4090909090909091,True,False,True,False,False,False,True,False
HSE1897,1189.3,1.0,2.12,0,89.84,7554.023375094594,9.0,0.0,True,False,False,False,True,False,False,False
HSE1539,2705.8124999999995,18.0,3.56,18,124.94,4617.467027002057,2.0,0.6,False,False,True,False,True,False,True,False
HSE1601,1603.8,33.0,7.92,10,132.86,8284.07532111236,8.0,0.625,False,False,True,False,True,False,False,True
HSE1308,1439.6,39.0,3.31,5,74.48,5173.659349819394,7.0,0.35714285714285715,False,True,True,False,True,False,False,True
HSE1585,2197.1,44.0,14.19,14,119.77,5451.276682900187,4.0,0.7777777777777778,False,False,False,False,False,False,False,True
HSE1171,1776.9,28.0,7.79,10,106.46,5991.3332207777585,4.0,0.8333333333333334,False,True,False,True,True,False,True,False
HSE1417,2010.2,31.0,4.12,14,136.78,6804.298079793055,8.0,0.7368421052631579,False,False,False,False,True,False,False,True
HSE1763,1689.7,7.0,5.59,14,100.99,5976.800615493875,6.0,0.7368421052631579,False,True,True,False,False,True,False,False
HSE1935,1479.6,38.0,2.75,14,99.82,6746.417950797513,4.0,0.6086956521739131,False,False,False,True,False,False,False,True
HSE1603,1222.6,7.0,10.86,0,93.63,7658.269262228039,7.0,0.0,False,False,True,False,True,True,False,False
HSE1460,1153.9,27.0,11.32,2,92.57,8022.358956582026,2.0,0.16666666666666666,False,False,True,False,True,False,True,False
HSE1866,1675.8,22.0,0.74,19,112.69,6724.549468910372,3.0,0.95,False,False,False,False,True,False,True,False
HSE1637,1764.8,21.0,5.01,11,105.87,5998.980054397099,4.0,0.8461538461538461,False,False,False,False,True,False,True,False
HSE1423,1325.2,21.0,3.29,6,117.05,8832.629037126471,9.0,0.3157894736842105,False,True,False,False,False,False,True,False
HSE1315,2007.0,13.0,16.6,7,108.61,5411.559541604384,2.0,0.4375,False,True,True,False,True,True,False,False
HSE1376,1995.4,1.0,7.9079999999999995,2,126.89,6359.125989776486,4.0,0.2,True,False,True,False,False,False,False,False
HSE1524,1777.1,12.0,3.714,14,99.86,5619.267345675539,10.0,0.5,True,False,True,False,True,True,False,False
HSE1867,903.1,14.0,16.02,9,72.33,8009.07983612003,6.0,0.5625,False,False,False,False,True,True,False,False
HSE1739,1940.5,25.0,1.66,16,94.25,4856.995619685648,6.0,0.8,False,True,True,False,True,False,True,False
HSE1150,1785.6,22.0,3.95,14,90.28,5056.003584229391,8.0,0.6363636363636364,True,False,False,True,True,False,True,False
HSE1999,654.0,37.0,3.04,15,56.22,8596.330275229358,7.0,0.8823529411764706,False,True,False,False,True,False,False,True
HSE1556,1352.1,3.0,5.427999999999999,14,117.4,8682.789734487094,2.0,0.6666666666666666,False,True,True,False,True,False,False,False
HSE1819,1253.3,24.0,7.31,0,126.73,10111.705098539855,8.0,0.0,False,False,True,False,False,False,True,False
HSE1807,1683.9,27.0,5.683999999999999,9,77.44,4598.847912583882,2.0,0.5,True,False,False,False,True,False,True,False
HSE1409,1628.5,29.0,22.18,16,81.08,4978.81486030089,2.0,0.5925925925925926,False,False,False,True,True,False,True,False
HSE1143,2372.5,8.0,8.95,2,137.94,5814.120126448894,4.0,0.13333333333333333,False,False,True,False,True,True,False,False
HSE1526,1437.2,3.0,3.59,5,111.82,7780.40634567214,5.0,0.35714285714285715,False,True,False,False,True,False,False,False
HSE1858,1868.4,9.0,5.46,0,123.72,6621.708413615927,7.0,0.0,False,True,False,True,True,True,False,False
HSE1986,939.4,41.0,0.96,10,82.78,8812.00766446668,5.0,0.5555555555555556,False,True,False,True,True,False,False,True
HSE1827,1617.1,2.0,3.5300000000000002,2,142.92,8838.043411044462,4.0,0.2857142857142857,False,False,False,True,True,False,False,False
HSE1208,2705.8124999999995,38.0,6.936000000000002,9,118.22,4369.112789596471,2.0,0.75,False,False,False,False,True,False,False,True
HSE1440,2035.0,27.0,0.89,18,162.62,7991.154791154791,8.0,0.5625,False,False,False,True,False,False,True,False
HSE1131,1646.0,3.0,0.7,9,128.81,7825.6379100850545,4.0,0.6428571428571429,False,False,True,False,True,False,False,False
HSE1380,1290.6,4.0,2.35,13,141.01,10925.925925925927,8.0,0.5,False,False,False,False,True,False,False,False
HSE1174,1258.8,11.0,11.75,14,110.89,8809.183349221481,7.0,0.9333333333333333,False,True,True,False,True,True,False,False
HSE1533,950.7,4.0,4.824,13,90.89,9560.323971810245,9.0,0.8125,False,True,False,False,True,False,False,False
HSE1270,1398.8,17.0,15.08,0,70.14,5014.297969688305,5.0,0.0,True,False,True,False,True,False,True,False
HSE1407,1600.5,17.0,8.24,5,123.37,7708.216182442987,8.0,0.2777777777777778,False,False,False,True,True,False,True,False
HSE1869,2026.3,14.0,2.4200000000000004,8,118.25,5835.759759166955,6.0,0.4444444444444444,True,False,False,True,True,True,False,False
HSE1123,1355.0,22.0,12.04,15,75.09,5541.69741697417,2.0,0.5357142857142857,False,False,False,True,False,False,True,False
HSE1138,1764.0,11.0,1.54,5,90.98,5157.596371882086,2.0,0.625,False,True,True,False,True,True,False,False
HSE1051,1140.4,17.0,8.118,9,65.97,5784.812346545072,2.0,0.5,False,True,True,False,False,False,True,False
HSE1624,776.6,22.0,5.74,14,51.88,6680.40175122328,2.0,0.5833333333333334,False,True,False,False,True,False,True,False
HSE1275,2134.9,18.0,5.224,17,106.61,4993.676518806501,2.0,0.8947368421052632,False,True,False,False,True,False,True,False
HSE1965,501.3,4.0,4.19,0,91.22,18196.688609615,8.0,0.0,False,True,True,False,True,False,False,False
HSE1342,1460.2,0.0,5.7,17,109.49,7498.287905766333,3.0,0.5862068965517241,False,False,False,True,True,False,False,False
HSE1256,788.5,19.0,7.2,1,26.36,3343.0564362714013,4.0,0.3333333333333333,False,True,False,False,True,False,True,False
HSE1182,1860.0,22.0,9.959999999999999,5,102.24,5496.774193548387,9.0,0.35714285714285715,False,True,True,False,True,False,True,False
HSE1617,1709.9,22.0,17.13,15,133.39,7801.040996549505,7.0,0.9375,False,False,True,False,False,False,True,False
HSE1300,962.9,13.0,2.23,6,98.22,10200.436182365771,4.0,0.75,False,False,False,False,False,True,False,False
HSE1690,2389.4,28.0,10.01,15,132.31,5537.37339917971,3.0,0.5357142857142857,False,False,False,False,True,False,True,False
HSE1765,1222.2,32.0,4.67,10,64.96,5315.005727376861,3.0,0.43478260869565216,False,True,True,False,True,False,False,True
HSE1240,1427.9,3.0,0.76,17,103.29,7233.6998389242935,5.0,0.68,True,False,False,True,False,False,False,False
HSE1230,822.9,30.0,13.374,15,73.89,8979.219832300401,6.0,0.5357142857142857,False,True,False,True,False,False,True,False
HSE1915,1517.1,4.0,2.79,9,85.07,5607.408872190364,5.0,0.9,False,True,False,True,True,False,False,False
HSE1326,742.5,26.0,10.819999999999999,9,46.74,6294.949494949495,9.0,0.75,False,True,False,False,True,False,True,False
HSE1458,776.6,4.0,6.28,12,83.58,10762.297192892094,2.0,0.5714285714285714,False,False,False,False,True,False,False,False
